geo_code,geo_name,lad11cd,lad_name,all,bicycle,foot,car_driver,car_passenger,motorbike,train_tube,bus,taxi_other,govtarget_slc,govtarget_sic,govtarget_slw,govtarget_siw,govtarget_sld,govtarget_sid,govtarget_slp,govtarget_sip,govtarget_slm,govtarget_sim,govtarget_slpt,govtarget_sipt,govnearmkt_slc,govnearmkt_sic,govnearmkt_slw,govnearmkt_siw,govnearmkt_sld,govnearmkt_sid,govnearmkt_slp,govnearmkt_sip,govnearmkt_slm,govnearmkt_sim,govnearmkt_slpt,govnearmkt_sipt,gendereq_slc,gendereq_sic,gendereq_slw,gendereq_siw,gendereq_sld,gendereq_sid,gendereq_slp,gendereq_sip,gendereq_slm,gendereq_sim,gendereq_slpt,gendereq_sipt,dutch_slc,dutch_sic,dutch_slw,dutch_siw,dutch_sld,dutch_sid,dutch_slp,dutch_sip,dutch_slm,dutch_sim,dutch_slpt,dutch_sipt,ebike_slc,ebike_sic,ebike_slw,ebike_siw,ebike_sld,ebike_sid,ebike_slp,ebike_sip,ebike_slm,ebike_sim,ebike_slpt,ebike_sipt,base_slcyclehours,govtarget_sicyclehours,govnearmkt_sicyclehours,gendereq_sicyclehours,dutch_sicyclehours,ebike_sicyclehours,base_sldeath,base_slyll,base_slvalueyll,base_slsickdays,base_slvaluesick,base_slvaluecomb,govtarget_sideath,govtarget_siyll,govtarget_sivalueyll,govtarget_sisickdays,govtarget_sivaluesick,govtarget_sivaluecomb,govnearmkt_sideath,govnearmkt_siyll,govnearmkt_sivalueyll,govnearmkt_sisickdays,govnearmkt_sivaluesick,govnearmkt_sivaluecomb,gendereq_sideath,gendereq_siyll,gendereq_sivalueyll,gendereq_sisickdays,gendereq_sivaluesick,gendereq_sivaluecomb,dutch_sideath,dutch_siyll,dutch_sivalueyll,dutch_sisickdays,dutch_sivaluesick,dutch_sivaluecomb,ebike_sideath,ebike_siyll,ebike_sivalueyll,ebike_sisickdays,ebike_sivaluesick,ebike_sivaluecomb,base_slcarkm,base_slco2,govtarget_sicarkm,govtarget_sico2,govnearmkt_sicarkm,govnearmkt_sico2,gendereq_sicarkm,gendereq_sico2,dutch_sicarkm,dutch_sico2,ebike_sicarkm,ebike_sico2,perc_rf_dist_u10km,avslope_perc_u10km
E01010718,Bradford 012C,E08000032,Bradford,671,5,69,366,83,8,36,91,13,17.99,12.99,67.32,-1.68,359.2,-6.8,81.38,-1.62,7.82,-0.179,124.5,-2.5,21.48,16.48,66.83,-2.17,357.93,-8.07,80.97,-2.03,7.72,-0.28,123.32,-3.68,6.67,1.68,68.85,-0.15,365.08,-0.92,82.84,-0.165,8,0,126.57,-0.43,90.56,85.56,56.25,-12.75,322.03,-43.97,72.58,-10.42,6.89,-1.11,111.08,-15.92,149.38,144.38,48.56,-20.44,290.32,-75.68,65.19,-17.81,6.19,-1.81,100.58,-26.42,301.63,1325.86,1849.33,102.23,7115.48,11596.77,-4.92e-4,-0.0146,846.76,-3.59,475.16,1321.93,-0.00374,-0.1,5822.46,-17.55,2321.18,8143.64,-0.00488,-0.133,7703.56,-19.93,2636.01,10339.58,-2.03e-4,-0.00616,356.88,-2.45,324.02,680.9,-0.0206,-0.55,31787,-103.62,13707.39,45494.39,-0.0256,-0.68,39578.71,-139.96,18514.16,58092.88,-2815.59,-512.44,-9821.36,-1787.49,-12307.38,-2239.94,-770.69,-140.27,-52810.34,-9611.48,-101925.42,-18550.43,61.32,3.24
E01010759,Bradford 058F,E08000032,Bradford,646,4,53,445,51,4,3,74,12,12.1,8.1,51.82,-1.18,439.89,-5.11,50.26,-0.74,3.97,-0.0329,76.1,-0.9,9.76,5.76,52.53,-0.47,441.1,-3.9,50.65,-0.35,3.96,-0.0359,76.12,-0.88,4.19,0.19,53,0,444.84,-0.16,51,0,4,0,76.97,-0.03,59.2,55.2,42.35,-10.65,412.58,-32.42,45.71,-5.29,3.82,-0.179,71.27,-5.73,117.63,113.63,37.77,-15.23,372.85,-72.15,40.54,-10.46,3.51,-0.493,63.83,-13.17,1149.4,1004.19,890.39,0,5611.73,11350.34,-4.76e-4,-0.0188,1091.49,-5.02,663.67,1755.16,-0.00321,-0.0837,4852.03,-13.49,1784.67,6636.69,-0.00201,-0.0586,3398.77,-8.46,1119.26,4518.03,0,0,0,0,0,0,-0.018,-0.47,27062.44,-82.96,10974.01,38036.45,-0.03,-0.78,44993.96,-164.07,21703.88,66697.84,-14665.71,-2669.16,-10198.56,-1856.14,-8803.07,-1602.16,-525.7,-95.68,-54150.93,-9855.47,-137556.27,-25035.24,70.43,4.01
E01011772,Wakefield 040B,E08000036,Wakefield,740,2,32,568,45,11,19,62,1,13.35,11.35,30.96,-1.04,559.75,-8.25,44.27,-0.73,10.83,-0.173,79.84,-1.16,11.5,9.5,31.39,-0.61,560.91,-7.09,44.26,-0.74,10.82,-0.184,80.13,-0.87,3,1,31,-1,568,0,45,0,11,0,81,0,61.52,59.52,24.89,-7.11,526.06,-41.94,41.19,-3.81,10.01,-0.988,75.36,-5.64,113.96,111.96,22.27,-9.73,486.31,-81.69,37.63,-7.37,9.31,-1.69,69.59,-11.41,138.85,2038.87,1892.97,52.39,8445.71,16156.89,2.69e-5,9.04e-4,-52.39,-0.26,34.79,-17.61,-0.00608,-0.161,9322.85,-20.88,2761.66,12084.52,-0.00543,-0.151,8777.15,-15.01,1985.33,10762.47,5.22e-5,0.00173,-100.03,1.01,-134.06,-234.09,-0.0266,-0.7,40622.47,-101.25,13394.07,54016.54,-0.0402,-1.06,61425.32,-182.54,24147.46,85572.77,-780.26,-142.01,-21435.19,-3901.21,-19979.7,-3636.31,0,0,-91408.58,-16636.36,-205003.86,-37310.7,28.28,2.44
E01011775,Wakefield 024A,E08000036,Wakefield,1472,12,62,1189,106,5,37,52,9,47.27,35.27,59.2,-2.8,1161.81,-27.19,103.11,-2.89,4.78,-0.217,87,-2,54.71,42.71,57.59,-4.41,1157,-32,102.41,-3.59,4.57,-0.43,86.91,-2.09,21.61,9.61,59.65,-2.35,1183.8,-5.2,105.42,-0.581,5,0,87.56,-1.44,213,201,44.06,-17.94,1036.43,-152.57,88.98,-17.02,3.61,-1.39,78.1,-10.9,308.16,296.16,38.86,-23.14,961.01,-227.99,81.71,-24.29,3.11,-1.89,71.91,-17.09,1772.24,4134.64,5268.46,792.1,18328.74,29098.95,-0.00435,-0.122,7084.69,-13.6,1798.72,8883.42,-0.0101,-0.273,15820.5,-50.34,6659.08,22479.58,-0.0129,-0.36,20860.5,-50.42,6669.16,27529.66,-9.99e-4,-0.0276,1600.93,-9.62,1272.97,2873.9,-0.0471,-1.25,72699.6,-255.49,33796.71,106496.31,-0.0563,-1.51,87499.64,-335.96,44442.16,131941.8,-19397.33,-3530.31,-47212.59,-8592.69,-59507.01,-10830.27,-6395.3,-1163.94,-209890.5,-38200.07,-391099.34,-71180.08,40.39,1.91
E01011773,Wakefield 032C,E08000036,Wakefield,685,4,31,530,55,4,21,38,2,20.06,16.06,29.89,-1.11,518.14,-11.86,53.4,-1.6,3.92,-0.0803,57.67,-1.33,19.09,15.09,30.37,-0.63,518.49,-11.51,53.67,-1.33,3.87,-0.126,57.54,-1.46,8.11,4.11,30.98,-0.02,526.78,-3.22,54.75,-0.25,4,0,58.75,-0.25,97.95,93.95,22.35,-8.65,462.58,-67.42,45.26,-9.74,3.57,-0.429,51.61,-7.39,154.76,150.76,19.75,-11.25,418.97,-111.03,39.99,-15.01,3.24,-0.762,46.88,-12.12,314.98,2032.47,2148.51,339.6,10076.76,15657.47,-0.00207,-0.0547,3168.53,-4.33,572.48,3741.02,-0.00864,-0.214,12422.42,-29.52,3904.95,16327.36,-0.00925,-0.242,14022.07,-25.58,3383.8,17405.87,-0.00167,-0.0387,2240.96,-8.47,1120.67,3361.63,-0.043,-1.06,61368.56,-158.03,20904.68,82273.24,-0.0519,-1.29,74633.92,-203.54,26924.24,101558.16,-4406.98,-802.07,-22134.23,-4028.43,-23673.39,-4308.56,-3195.69,-581.62,-110991.52,-20200.46,-203558.7,-37047.68,58.32,2.2
E01010846,Bradford 055E,E08000032,Bradford,975,10,86,598,79,9,21,151,21,25.86,15.86,83.94,-2.06,589.12,-8.88,77.34,-1.66,8.85,-0.149,169.19,-2.81,20.12,10.12,85.11,-0.89,591.83,-6.17,78.06,-0.94,8.82,-0.181,170.21,-1.79,18.08,8.08,85.67,-0.33,594.25,-3.75,77.23,-1.77,9,0,169.8,-2.2,118.97,108.97,69.77,-16.23,538.79,-59.21,67.62,-11.38,8.02,-0.976,153.16,-18.84,216.52,206.52,61.05,-24.95,480.9,-117.1,58.44,-20.56,7.17,-1.83,134.41,-37.59,1159.62,1606.54,1199.34,820.78,9242.49,16763.36,-0.0022,-0.0622,3605.59,-10.87,1437.31,5042.9,-0.00524,-0.134,7745.44,-24.29,3213.6,10959.04,-0.00314,-0.0853,4942.6,-13.87,1835.29,6777.89,-0.002,-0.0614,3558.26,-19.51,2580.19,6138.45,-0.0299,-0.77,44791.16,-151.85,20086.95,64878.11,-0.0441,-1.13,65363.84,-239.19,31641.06,97004.9,-11756.89,-2139.75,-13852.48,-2521.15,-10754.31,-1957.28,-5455.75,-992.95,-78126.38,-14219,-174002.98,-31668.54,73.86,3.83
E01011805,Wakefield 010A,E08000036,Wakefield,598,12,127,344,51,8,10,35,11,30.24,18.24,121.16,-5.84,334.72,-9.28,49.58,-1.42,7.79,-0.205,43.8,-1.2,35.33,23.33,119.04,-7.96,332.53,-11.47,49.17,-1.83,7.54,-0.463,43.8,-1.2,19.2,7.2,123.62,-3.38,341.41,-2.59,50.7,-0.302,8,0,44.19,-0.81,118.73,106.73,87.42,-39.58,293.99,-50.01,42.91,-8.09,7.11,-0.887,38.39,-6.61,155.54,143.54,82.81,-44.19,270.7,-73.3,39.05,-11.95,6.48,-1.52,34.78,-10.22,760.2,1612.61,2092.04,263.25,6972.3,10808.44,-0.00369,-0.0964,5588.85,-9.29,1229.25,6818.1,-0.00506,-0.134,7776.31,-17.4,2301.49,10077.8,-0.00708,-0.191,11073.14,-19.48,2576.45,13649.59,-8.7e-5,-0.00699,405.39,-3.85,509.92,915.32,-0.0214,-0.57,33309.6,-82.04,10853.02,44162.62,-0.0231,-0.64,37113.03,-102.44,13550.85,50663.88,-6969.31,-1268.41,-15339.18,-2791.73,-19607.05,-3568.48,-1704.1,-310.15,-65333.43,-11890.68,-119304.71,-21713.46,59.89,1.65
E01011946,Wakefield 038D,E08000036,Wakefield,672,6,31,525,38,3,21,41,7,22.73,16.73,30.12,-0.88,512.47,-12.53,36.78,-1.22,2.9,-0.0957,60.16,-1.84,16.41,10.41,30.46,-0.54,516.96,-8.04,37.47,-0.53,2.86,-0.137,60.92,-1.08,14.42,8.42,30.38,-0.62,519.32,-5.68,36.84,-1.16,3,0,61.05,-0.95,99.66,93.66,24.81,-6.19,455.98,-69.02,31.12,-6.88,2.76,-0.24,51.58,-10.42,147.21,141.21,22.23,-8.77,419.11,-105.89,28.24,-9.76,2.57,-0.434,47.04,-14.96,720.01,2088.4,1515.7,803.72,9585.21,14717.18,-0.00137,-0.0458,2655.49,-6.72,889.32,3544.82,-0.00938,-0.234,13546.57,-29.64,3921.43,17468,-0.00637,-0.167,9693.84,-16.01,2117.42,11811.25,-0.00331,-0.0801,4640.23,-17.25,2281.32,6921.56,-0.0423,-1.06,61295.83,-152.22,20135.51,81431.34,-0.0517,-1.29,75049.88,-186.58,24681.79,99731.66,-6484.24,-1180.13,-23079.98,-4200.56,-17289.57,-3146.7,-8658.41,-1575.83,-108197.05,-19691.86,-194536.45,-35405.63,50.95,1.9
E01011947,Wakefield 033C,E08000036,Wakefield,596,2,14,492,30,3,34,18,3,15.51,13.51,13.5,-0.5,481.08,-10.92,29.12,-0.88,2.87,-0.125,50.96,-1.04,10.73,8.73,13.76,-0.24,484.72,-7.28,29.47,-0.53,2.89,-0.111,51.5,-0.5,5,3,14,0,489,-3,30,0,3,0,52,0,80.45,78.45,10.49,-3.51,429.33,-62.67,24.74,-5.26,2.22,-0.779,46.09,-5.91,121.63,119.63,9.27,-4.73,394.9,-97.1,22.56,-7.44,1.91,-1.09,43.16,-8.84,275.35,1732.82,1284.65,432.02,7944.86,12671.03,-4.31e-4,-0.0146,847.46,-3.97,524.94,1372.4,-0.0099,-0.235,13621.97,-24.18,3198.21,16820.18,-0.00654,-0.164,9485.08,-13.92,1841.72,11326.81,-0.00131,-0.036,2086.54,-9.04,1195.97,3282.51,-0.0488,-1.14,66274.87,-127.82,16908.77,83183.63,-0.0596,-1.42,82091.34,-163.48,21624.87,103716.2,-3602.93,-655.73,-20075.83,-3653.8,-15177.84,-2762.37,-5659.43,-1030.02,-94145.59,-17134.5,-175712.84,-31979.74,46.28,2.05
E01011944,Wakefield 030E,E08000036,Wakefield,659,8,58,388,67,4,44,77,13,29.94,21.94,54.88,-3.12,376.27,-11.73,64.46,-2.54,3.85,-0.147,117.11,-3.89,22.01,14.01,55.96,-2.04,380.91,-7.09,65.61,-1.39,3.87,-0.129,118.08,-2.92,13.04,5.04,56.75,-1.25,385.62,-2.38,66.65,-0.348,4,0,119.94,-1.06,132.89,124.89,38.2,-19.8,322.45,-65.55,52.77,-14.23,3.21,-0.792,98.97,-22.03,175.74,167.74,35.37,-22.63,297.51,-90.49,47.43,-19.57,2.81,-1.19,90.49,-30.51,576.13,2045.15,1457.78,270.79,9606,14031.67,-9.94e-4,-0.0292,1694.74,-9.81,1297.84,2992.58,-0.00541,-0.135,7819.65,-24.78,3278.07,11097.71,-0.00313,-0.0859,4979.23,-12.96,1714.2,6693.43,-1.9e-4,-0.00465,269.31,-3.7,489.35,758.65,-0.0259,-0.64,37251.12,-127,16800.29,54051.42,-0.0281,-0.71,40871.47,-146.32,19356.09,60227.56,-3648.18,-663.97,-17134,-3118.39,-11632.13,-2117.05,-1721.84,-313.37,-79811.99,-14525.78,-139076.66,-25311.95,58.62,1.57
E01011458,Leeds 027D,E08000035,Leeds,579,7,24,460,17,1,26,43,1,15.45,8.45,23.45,-0.55,453.46,-6.54,16.67,-0.33,0.98,-0.0174,67.99,-1.01,14.51,7.51,23.69,-0.31,454.03,-5.97,16.67,-0.33,0.97,-0.0331,68.14,-0.86,12.31,5.31,24,0,456.55,-3.45,17,0,1,0,67.14,-1.86,56.96,49.96,19.5,-4.5,421.31,-38.69,14.68,-2.32,0.91,-0.0933,64.68,-4.32,107.91,100.91,16.55,-7.45,381.06,-78.94,12.89,-4.11,0.81,-0.195,58.87,-10.13,1527.51,1177.12,1166.74,856.05,5246.68,10674.42,-0.00612,-0.169,9819.49,-13.96,1846.02,11665.51,-0.00375,-0.102,5900.67,-14.98,1981.77,7882.44,-0.00322,-0.0936,5427.03,-11.4,1508.37,6935.4,-0.00191,-0.0563,3264.96,-14.94,1976.92,5241.89,-0.0174,-0.47,27030.72,-76.63,10137.28,37168,-0.0287,-0.77,44676.15,-142.19,18808.61,63484.76,-13936.52,-2536.45,-12743.98,-2319.4,-12841.6,-2337.17,-6572.29,-1196.16,-60330.18,-10980.09,-143730.58,-26158.97,53.27,3.5
E01010655,Bradford 026C,E08000032,Bradford,506,3,79,284,31,6,13,77,13,10.99,7.99,77.75,-1.25,279.72,-4.28,30.42,-0.58,5.92,-0.0836,88.43,-1.57,8.22,5.22,78.38,-0.62,281.31,-2.69,30.61,-0.39,5.87,-0.134,88.83,-1.17,4.49,1.49,78.91,-0.09,283.16,-0.84,31,0,6,0,89.44,-0.56,58.69,55.69,67.91,-11.09,256,-28,26.92,-4.08,5.51,-0.491,79.6,-10.4,110.98,107.98,58.43,-20.57,228.74,-55.26,23.55,-7.45,4.98,-1.02,69.43,-20.57,364.18,848.83,654.14,143.66,4717.59,8502.61,-4.36e-4,-0.0152,882.67,-4.05,535.47,1418.15,-0.0022,-0.0618,3582.68,-11.67,1543.18,5125.86,-0.00141,-0.041,2375.84,-6.78,897.49,3273.32,-4.57e-4,-0.0127,738.59,-3.55,469.16,1207.75,-0.0121,-0.34,19586.41,-69.92,9248.56,28834.97,-0.0167,-0.47,27113.41,-106.29,14060.09,41173.5,-2422.28,-440.85,-7138.47,-1299.2,-5207.12,-947.7,-1050.36,-191.17,-39046.93,-7106.54,-84224.44,-15328.85,72.55,4.04
E01010996,Calderdale 014A,E08000033,Calderdale,421,4,113,214,32,1,16,33,8,11.49,7.49,110.34,-2.66,210.52,-3.48,31.33,-0.67,1,-0.0046,48.45,-0.55,8.01,4.01,111.93,-1.07,212.07,-1.93,31.62,-0.38,1,-3.59e-4,48.42,-0.58,4.49,0.49,112.67,-0.33,213.95,-0.05,32,0,1,0,48.91,-0.09,64.54,60.54,90.03,-22.97,186.7,-27.3,26.92,-5.08,0.98,-0.0188,44.9,-4.1,102.29,98.29,79.16,-33.84,167.84,-46.16,24.13,-7.87,0.93,-0.0707,40.51,-8.49,965.55,352.28,253.29,11.26,2184,4168.6,-6.72e-4,-0.0264,1531.01,-3.44,455.44,1986.46,-9.11e-4,-0.0254,1471.68,-3.18,420.25,1891.93,-8.1e-4,-0.0235,1363.22,-2.38,315.42,1678.64,6.93e-6,2e-4,-11.58,0.08,-10.15,-21.72,-0.00567,-0.16,9102.98,-20.6,2724.94,11827.92,-0.00879,-0.24,14193.58,-31.21,4128.13,18321.72,-7859.79,-1430.48,-2536.08,-461.57,-1708.06,-310.87,-12.28,-2.23,-15882.05,-2890.53,-36569.75,-6655.7,71.65,3.8
E01011459,Leeds 021C,E08000035,Leeds,705,10,73,422,30,3,117,45,5,20.57,10.57,71.42,-1.58,416.19,-5.81,29.47,-0.53,2.96,-0.0435,159.46,-2.54,18.31,8.31,71.97,-1.03,417.3,-4.7,29.73,-0.27,2.97,-0.0289,159.83,-2.17,16.14,6.14,73,0,418.14,-3.86,29.55,-0.455,3,0,160.18,-1.82,75.89,65.89,58.5,-14.5,386.92,-35.08,26.68,-3.32,2.8,-0.198,149.45,-12.55,139.25,129.25,50.59,-22.41,350.55,-71.45,23.4,-6.6,2.53,-0.467,134.16,-27.84,1811.1,1402.58,1277.18,1017.05,6696.43,12823.89,-0.00455,-0.141,8175.34,-16.97,2245.38,10420.72,-0.00365,-0.0995,5767.41,-17.66,2336.66,8104.08,-0.00296,-0.0894,5182.1,-11.63,1538.2,6720.3,-0.00156,-0.0489,2832.36,-16.56,2190.21,5022.57,-0.0181,-0.49,28124.15,-91.72,12132.97,40257.12,-0.0275,-0.74,43115.41,-167.63,22174,65289.41,-13059,-2376.74,-11728.42,-2134.57,-10577.66,-1925.13,-8514.69,-1549.67,-58847.52,-10710.25,-134537,-24485.73,62.37,3.39
E01010860,Bradford 014B,E08000032,Bradford,774,9,46,539,78,8,35,55,4,16.32,7.32,45.53,-0.47,534,-5,77.04,-0.96,7.95,-0.0501,89.18,-0.82,20.47,11.47,45.48,-0.52,531.03,-7.97,76.34,-1.66,7.76,-0.236,88.95,-1.05,18.29,9.29,44.6,-1.4,534.66,-4.34,76.81,-1.19,8,0,87.64,-2.36,54.61,45.61,42.15,-3.85,508.83,-30.17,71.77,-6.23,7.72,-0.277,85.12,-4.88,117.99,108.99,36.96,-9.04,466.7,-72.3,63.54,-14.46,7.21,-0.793,78.08,-11.92,1534.85,1019.49,1723.94,1029.87,4818.05,10763.92,-0.00558,-0.143,8292.97,-10.97,1450.67,9743.64,-0.00331,-0.0894,5180.44,-13.56,1793.68,6974.12,-0.00471,-0.131,7591.46,-18.38,2431.04,10022.5,-0.00367,-0.0918,5319.39,-13.58,1795.85,7115.24,-0.0165,-0.45,25869.46,-78.1,10330.87,36200.32,-0.031,-0.84,48515.23,-153.28,20276.75,68791.98,-12300.17,-2238.63,-9974.54,-1815.37,-16707.67,-3040.8,-7132.47,-1298.11,-47021.69,-8557.95,-125325.45,-22809.23,51.05,4.69
E01010863,Bradford 014D,E08000032,Bradford,749,3,36,579,49,3,35,38,6,9.92,6.92,35.61,-0.39,573.64,-5.36,48.46,-0.54,2.97,-0.0255,72.47,-0.53,14.97,11.97,35.3,-0.7,570.01,-8.99,48.03,-0.97,2.97,-0.0291,71.9,-1.1,3.6,0.6,36,0,578.4,-0.6,49,0,3,0,73,0,51.02,48.02,32.3,-3.7,543.2,-35.8,44.8,-4.2,2.85,-0.154,69.31,-3.69,115.92,112.92,27.5,-8.5,494.12,-84.88,39.41,-9.59,2.63,-0.365,64.5,-8.5,835.68,972.75,1791.52,97.09,5034.69,11011.96,-0.0027,-0.0736,4263.81,-5.68,750.74,5014.55,-0.00366,-0.0952,5516.24,-13.38,1770.09,7286.33,-0.00538,-0.145,8422.39,-19.74,2610.98,11033.36,-2.12e-4,-0.00725,420,-1.81,239.77,659.77,-0.021,-0.54,31306.64,-85.27,11279.49,42586.13,-0.0375,-0.97,56185.9,-162.62,21511.14,77697.04,-8416.24,-1531.76,-10744.22,-1955.45,-19082.61,-3473.03,-1116.56,-203.21,-54872.21,-9986.74,-144902.16,-26372.19,54.35,4.99
E01010861,Bradford 023F,E08000032,Bradford,895,7,51,670,58,9,34,60,6,16.54,9.54,50.21,-0.79,663.03,-6.97,57.29,-0.71,8.9,-0.102,93.07,-0.93,22.87,15.87,50.03,-0.97,658.24,-11.76,56.75,-1.25,8.71,-0.287,92.45,-1.55,10.3,3.3,51,0,667.61,-2.39,57.43,-0.571,9,0,93.67,-0.33,70.22,63.22,43.81,-7.19,625.73,-44.27,53.13,-4.87,8.36,-0.643,87.89,-6.11,144.44,137.44,38.74,-12.26,570.32,-99.68,47.65,-10.35,7.59,-1.41,80.67,-13.33,1408.62,1254.65,2373.2,527.72,6123.27,13005.5,-0.00183,-0.0645,3737.82,-11.77,1556.57,5294.39,-0.00469,-0.121,7000.82,-17.62,2330.9,9331.72,-0.00771,-0.206,11965.66,-27.19,3597.24,15562.9,-0.00141,-0.041,2377.35,-9.27,1226.15,3603.51,-0.0251,-0.64,37181.57,-103.96,13751.9,50933.47,-0.0431,-1.11,64470.7,-192.91,25517.98,89988.68,-12920.49,-2351.53,-13312.88,-2422.94,-24925.74,-4536.48,-4122.92,-750.37,-65630.81,-11944.81,-168227.5,-30617.4,51.17,4.41
E01011889,Wakefield 022A,E08000036,Wakefield,652,5,36,526,45,2,14,16,8,20.01,15.01,34.5,-1.5,514.71,-11.29,43.77,-1.23,1.93,-0.0735,29.33,-0.67,16.04,11.04,34.79,-1.21,517.89,-8.11,44.06,-0.94,1.85,-0.146,29.47,-0.53,7.5,2.5,35.5,-0.5,524.33,-1.67,44.83,-0.167,2,0,30,0,100.11,95.11,25.6,-10.4,455.36,-70.64,36.97,-8.03,1.47,-0.532,25.96,-4.04,153.97,148.97,22.04,-13.96,412.16,-113.84,32.89,-12.11,1.22,-0.777,23.92,-6.08,431.75,1433.91,1171.19,148.73,7486.3,12057.52,-0.00132,-0.0374,2166.19,-4.39,580.96,2747.16,-0.00525,-0.132,7659.53,-20.54,2716.95,10376.48,-0.00368,-0.102,5925.42,-12.4,1640.29,7565.71,-9.1e-6,-0.00108,62.39,-3.02,399.8,462.19,-0.0282,-0.71,40944.27,-118.88,15725.53,56669.8,-0.0366,-0.91,52922.14,-160.48,21229.29,74151.44,-4244.1,-772.43,-16013.35,-2914.43,-13009.69,-2367.76,-1446.69,-263.3,-84058.86,-15298.71,-161404.98,-29375.71,59.64,2.71
E01011766,Wakefield 032B,E08000036,Wakefield,703,6,34,543,40,5,11,60,4,19.18,13.18,33,-1,533.16,-9.84,39.24,-0.76,4.89,-0.108,69.6,-1.4,16.81,10.81,33.27,-0.73,534.82,-8.18,39.49,-0.51,4.85,-0.153,69.83,-1.17,7.14,1.14,34,0,542.14,-0.86,39.73,-0.273,5,0,71,0,80.08,74.08,26.63,-7.37,489.06,-53.94,36.15,-3.85,4.33,-0.671,63.34,-7.66,132.27,126.27,23.71,-10.29,449.31,-93.69,32.91,-7.09,3.92,-1.08,57.69,-13.31,1305.04,2009.53,1869.01,309.44,8994.45,15316.74,-0.00733,-0.128,7432.03,-7.3,965.51,8397.54,-0.00701,-0.18,10408.52,-24.84,3285.79,13694.31,-0.00638,-0.171,9921.85,-17.88,2365.7,12287.55,-8.48e-4,-0.0224,1295.8,-3.23,427.38,1723.17,-0.0312,-0.8,46278.32,-126.76,16768.3,63046.61,-0.0429,-1.09,63376.31,-183.66,24294.97,87671.27,-12749.67,-2320.44,-21653.85,-3941,-20213.77,-3678.91,-3478.28,-633.05,-98590.44,-17943.46,-196860.09,-35828.54,45.15,2.26
E01010829,Bradford 035B,E08000032,Bradford,529,4,55,298,49,2,27,81,13,13.52,9.52,53.79,-1.21,292.78,-5.22,48.02,-0.98,1.95,-0.0502,106.12,-1.88,10.51,6.51,54.18,-0.82,294.58,-3.42,48.43,-0.57,1.94,-0.0572,106.49,-1.51,6.09,2.09,54.79,-0.21,296.99,-1.01,48.89,-0.105,2,0,107.24,-0.76,73.32,69.32,44.97,-10.03,260.6,-37.4,41.75,-7.25,1.6,-0.395,95.06,-12.94,131,127,37.91,-17.09,228.55,-69.45,35.81,-13.19,1.32,-0.676,83.91,-24.09,584.08,907.94,688.36,265.97,5468.49,9296.52,-3.52e-4,-0.0122,704.9,-5.19,686.92,1391.82,-0.00256,-0.0696,4034.44,-12.35,1634.27,5668.71,-0.00156,-0.0443,2569.07,-7.46,987.04,3556.1,-3.94e-4,-0.0124,721.58,-3.7,489.11,1210.68,-0.0152,-0.42,24068.02,-80.49,10648.02,34716.04,-0.0211,-0.57,33067.52,-114.38,15130.27,48197.79,-4062.23,-739.33,-6837.47,-1244.42,-4885.54,-889.17,-1426.96,-259.71,-42131.62,-7667.96,-84543.45,-15386.91,76.58,3.9
E01010568,Bradford 016A,E08000032,Bradford,807,11,74,545,42,8,97,23,7,24.91,13.91,72.51,-1.49,535.74,-9.26,41,-1,7.86,-0.143,118.11,-1.89,19.89,8.89,72.54,-1.46,539.79,-5.21,41.47,-0.53,7.92,-0.0799,118.54,-1.46,15.5,4.5,73,-1,542.29,-2.71,41.7,-0.299,8,0,119.51,-0.49,97.87,86.87,62.95,-11.05,487.66,-57.34,35.7,-6.3,7.04,-0.958,109.4,-10.6,169.93,158.93,54.34,-19.66,439.07,-105.93,31.23,-10.77,6.32,-1.68,100.45,-19.55,1673.2,1729.73,1270.09,362.89,8655.06,14965.14,-0.00212,-0.0707,4095.3,-14.33,1895.01,5990.31,-0.00626,-0.158,9131.32,-23.82,3151.56,12282.87,-0.00328,-0.0846,4906.58,-11.48,1518.3,6424.87,-0.00107,-0.0295,1707.86,-6.37,842.44,2550.3,-0.0332,-0.82,47661.39,-136.1,18003.7,65665.09,-0.0435,-1.09,63343.65,-197.68,26149.08,89492.73,-13301.79,-2420.93,-16155.78,-2940.35,-10914.3,-1986.4,-2394.93,-435.88,-82342.72,-14986.38,-169317.59,-30815.8,62.3,3.45
